Time,Bus_Voltage,Bus_Current,RPM,Torque,Current_U,Current_V,Current_W,Throttle_Voltage,SOC
2025-02-12 16:47:42.553,84.49,13.26,1779,8.16,13.5,122.33,16.49,4.94,33.9
2025-02-12 16:47:42.653,86.24,16.1,1817,6.64,16.21,121.74,13.81,5.06,33.1
2025-02-12 16:47:42.753,87.24,19.71,1876,5.4,19.54,122.09,10.75,5.05,32.9
2025-02-12 16:47:42.853,85.16,22.57,1892,4.29,22.49,118.35,8.04,4.9,33.6
2025-02-12 16:47:42.953,87.07,25.46,1886,3.34,26.09,118.45,5.16,4.94,32.8
2025-02-12 16:47:43.053,87.14,29.03,1954,2.46,29.61,117.84,2.48,4.96,33.1
2025-02-12 16:47:43.153,87.44,32.23,1978,1.65,33.11,117.45,-0.01,4.93,32.6
2025-02-12 16:47:43.253,84.65,36.24,1976,1.07,35.36,117.41,-2.39,4.99,32.1
2025-02-12 16:47:43.353,86.2,40.01,2042,0.61,40.13,115.95,-4.65,5.02,32.9
2025-02-12 16:47:43.453,87.3,43.56,2114,0.27,43.34,112.03,-6.86,4.98,31.8
2025-02-12 16:47:43.553,85.57,46.45,2085,0.07,45.69,114.28,-8.66,4.96,32.0
2025-02-12 16:47:43.653,85.11,50.15,2101,0.0,50.7,111.61,-10.53,5.02,31.9
2025-02-12 16:47:43.753,85.58,53.28,2142,0.07,53.45,106.93,-12.36,4.96,31.0
2025-02-12 16:47:43.853,85.24,56.07,2161,0.27,57.18,104.85,-13.55,4.93,31.0
2025-02-12 16:47:43.953,85.93,59.37,2176,0.61,61.62,105.22,-15.36,5.03,30.9
2025-02-12 16:47:44.053,87.49,63.99,2252,1.07,63.37,101.52,-16.12,4.93,30.6
2025-02-12 16:47:44.153,87.55,66.44,2242,1.67,67.46,100.57,-17.55,5.07,31.4
2025-02-12 16:47:44.253,87.44,72.05,2264,2.41,71.48,98.92,-18.6,5.05,30.2
2025-02-12 16:47:44.353,85.34,75.12,2271,3.23,74.46,94.8,-19.22,4.9,30.0
2025-02-12 16:47:44.453,85.37,78.75,2345,4.22,76.7,90.3,-19.82,4.9,30.7
2025-02-12 16:47:44.553,86.19,81.7,2313,5.43,81.4,90.29,-20.2,4.98,29.9
2025-02-12 16:47:44.653,86.17,83.07,2364,6.8,83.47,86.67,-19.91,5.03,29.7
2025-02-12 16:47:44.753,88.94,85.06,2352,8.16,88.03,82.3,-19.99,5.07,30.3
2025-02-12 16:47:44.853,87.5,88.74,2437,9.56,88.02,79.72,-19.79,5.03,29.1
2025-02-12 16:47:44.953,86.48,94.34,2436,11.08,94.18,76.24,-19.25,5.01,29.5
2025-02-12 16:47:45.053,88.43,96.28,2380,12.69,94.11,74.06,-19.14,4.87,29.8
2025-02-12 16:47:45.153,87.0,98.27,2396,14.65,96.08,69.47,-18.17,4.9,29.1
2025-02-12 16:47:45.253,87.43,101.07,2457,16.64,99.5,67.79,-17.03,4.86,29.4
2025-02-12 16:47:45.353,89.33,104.57,2444,18.72,103.66,63.36,-15.88,4.89,29.4
2025-02-12 16:47:45.453,89.16,103.95,2454,21.37,105.62,59.07,-14.8,5.0,29.2
2025-02-12 16:47:45.553,87.66,106.27,2467,23.29,106.84,55.93,-13.51,4.91,28.4
2025-02-12 16:47:45.653,87.62,110.83,2442,25.93,110.24,53.58,-12.1,4.83,28.4
2025-02-12 16:47:45.753,88.01,109.62,2508,28.2,112.96,50.39,-10.23,4.89,28.7
2025-02-12 16:47:45.853,89.89,113.62,2497,30.81,114.76,46.66,-8.49,4.91,28.3
2025-02-12 16:47:45.953,89.06,115.88,2469,34.06,112.75,42.58,-6.51,4.9,27.7
2025-02-12 16:47:46.053,86.86,117.61,2534,35.64,116.0,39.09,-4.26,4.81,27.4
2025-02-12 16:47:46.153,88.44,118.86,2485,38.88,118.05,34.81,-2.0,4.84,27.2
2025-02-12 16:47:46.253,89.86,117.87,2499,41.86,118.47,32.28,0.4,4.92,27.3
2025-02-12 16:47:46.353,89.0,116.55,2490,45.29,117.46,28.39,2.99,4.81,27.6
2025-02-12 16:47:46.453,88.52,117.96,2453,47.33,116.69,25.29,5.6,4.83,27.4
2025-02-12 16:47:46.553,90.22,119.46,2481,51.49,121.54,21.81,8.32,4.91,27.3
2025-02-12 16:47:46.653,90.52,118.21,2509,53.56,121.78,18.66,11.09,4.86,27.4
2025-02-12 16:47:46.753,88.96,121.55,2499,56.9,122.21,15.75,14.49,4.82,26.5
2025-02-12 16:47:46.853,87.61,119.84,2463,61.92,122.35,12.74,17.03,4.83,26.5
2025-02-12 16:47:46.953,90.5,119.16,2496,63.55,120.76,9.89,20.31,4.85,26.7
2025-02-12 16:47:47.053,88.35,118.08,2463,68.25,117.77,6.87,23.38,4.86,25.9
2025-02-12 16:47:47.153,89.05,118.51,2421,71.77,120.45,4.33,27.34,4.85,25.8
2025-02-12 16:47:47.253,89.38,119.0,2407,75.75,118.6,1.68,30.46,4.68,26.6
2025-02-12 16:47:47.353,90.67,117.59,2443,78.51,116.57,-0.82,33.65,4.72,26.1
2025-02-12 16:47:47.453,88.31,117.33,2436,81.47,116.79,-3.14,37.38,4.67,25.5
2025-02-12 16:47:47.553,89.12,113.83,2411,86.95,113.85,-5.46,40.33,4.67,26.1
2025-02-12 16:47:47.653,91.4,114.48,2404,89.91,113.1,-7.47,44.73,4.69,25.3
2025-02-12 16:47:47.753,89.33,113.08,2300,91.81,111.17,-9.31,46.93,4.69,25.8
2025-02-12 16:47:47.853,89.19,109.19,2287,96.69,109.91,-11.31,50.36,4.67,25.7
2025-02-12 16:47:47.953,91.77,107.35,2291,99.43,109.5,-13.01,54.63,4.72,24.9
2025-02-12 16:47:48.053,89.49,104.21,2284,104.46,107.9,-14.02,57.68,4.69,25.5
2025-02-12 16:47:48.153,88.8,102.48,2233,107.43,105.75,-15.52,62.3,4.53,24.5
2025-02-12 16:47:48.253,90.46,103.27,2276,110.51,102.82,-16.71,66.11,4.6,24.7
2025-02-12 16:47:48.353,90.29,100.15,2236,113.91,97.96,-17.48,68.65,4.53,25.0
2025-02-12 16:47:48.453,91.82,95.6,2196,119.23,96.26,-18.7,71.05,4.52,24.5
2025-02-12 16:47:48.553,90.07,92.79,2153,119.76,95.24,-18.79,75.0,4.63,24.5
2025-02-12 16:47:48.653,91.99,92.74,2145,126.35,92.84,-19.95,79.76,4.46,24.2
2025-02-12 16:47:48.753,92.16,88.94,2078,127.96,88.54,-19.97,82.01,4.58,24.6
2025-02-12 16:47:48.853,91.73,84.75,2051,130.8,84.56,-20.16,83.47,4.46,24.6
2025-02-12 16:47:48.953,91.32,83.39,2011,133.96,82.08,-19.63,88.12,4.52,23.8
2025-02-12 16:47:49.053,91.95,79.2,1983,135.14,79.76,-19.49,89.15,4.53,23.9
2025-02-12 16:47:49.153,90.0,75.12,1996,142.05,75.1,-19.16,93.94,4.44,23.6
2025-02-12 16:47:49.253,92.31,72.33,1944,146.45,71.59,-19.01,96.49,4.32,23.3
2025-02-12 16:47:49.353,91.86,69.95,1948,147.69,68.59,-18.16,96.99,4.33,23.7
2025-02-12 16:47:49.453,92.69,65.77,1858,149.76,66.36,-16.7,101.14,4.43,23.5
2025-02-12 16:47:49.553,90.85,61.73,1867,153.57,61.32,-15.56,103.26,4.35,23.7
2025-02-12 16:47:49.653,91.64,59.61,1785,154.57,59.89,-14.28,106.72,4.37,23.5
2025-02-12 16:47:49.753,93.55,54.6,1793,158.27,55.56,-13.17,108.18,4.36,23.1
2025-02-12 16:47:49.853,91.09,52.48,1715,157.91,50.86,-11.28,108.87,4.29,23.6
2025-02-12 16:47:49.953,93.11,47.92,1689,166.62,48.45,-9.67,113.43,4.24,22.8
2025-02-12 16:47:50.053,93.82,43.93,1651,166.76,44.76,-7.91,111.09,4.22,22.8
2025-02-12 16:47:50.153,90.45,40.45,1632,171.49,41.62,-5.71,112.78,4.24,22.6
2025-02-12 16:47:50.253,93.45,38.47,1589,168.38,37.14,-3.54,117.26,4.12,23.1
2025-02-12 16:47:50.353,91.06,34.08,1530,170.58,33.82,-1.23,116.68,4.12,23.0
2025-02-12 16:47:50.453,91.73,30.3,1522,174.97,30.76,1.23,117.05,4.22,22.2
2025-02-12 16:47:50.553,92.32,27.74,1489,177.04,27.3,3.87,118.66,4.15,22.5
2025-02-12 16:47:50.653,92.51,24.48,1433,178.46,23.99,6.63,118.93,4.14,22.0
2025-02-12 16:47:50.753,93.98,20.84,1396,181.14,21.06,9.35,118.9,4.06,22.5
2025-02-12 16:47:50.853,94.34,17.7,1392,177.92,17.57,12.2,121.31,4.1,22.1
2025-02-12 16:47:50.953,92.02,14.76,1311,180.71,14.55,15.13,118.63,4.02,22.2
2025-02-12 16:47:51.053,94.36,11.98,1279,185.43,11.59,18.35,119.08,4.02,22.5
2025-02-12 16:47:51.153,94.72,8.69,1244,187.4,8.96,21.66,121.6,3.96,21.7
2025-02-12 16:47:51.253,93.24,6.18,1224,187.84,5.99,25.14,120.74,4.01,22.0
2025-02-12 16:47:51.353,94.46,3.44,1169,190.81,3.38,27.86,117.0,3.92,22.0
2025-02-12 16:47:51.453,92.7,0.81,1114,190.01,0.82,31.81,115.79,3.83,21.7
2025-02-12 16:47:51.553,93.4,-1.65,1093,191.97,-1.64,35.15,117.64,3.88,21.8
2025-02-12 16:47:51.653,94.02,-3.94,1060,190.69,-3.91,38.66,113.72,3.82,21.6
2025-02-12 16:47:51.753,92.23,-6.07,1009,190.66,-6.15,41.23,115.53,3.76,21.4
2025-02-12 16:47:51.853,93.61,-8.05,971,187.71,-8.05,44.89,114.93,3.74,21.1
2025-02-12 16:47:51.953,95.33,-10.21,953,188.4,-10.04,48.55,112.34,3.71,21.3
2025-02-12 16:47:52.053,93.55,-11.83,903,186.75,-11.85,52.78,108.34,3.71,21.3
2025-02-12 16:47:52.153,92.74,-13.58,876,193.23,-13.59,56.41,107.28,3.72,21.5
2025-02-12 16:47:52.253,93.76,-14.75,835,193.14,-14.46,60.1,104.69,3.75,21.5
2025-02-12 16:47:52.353,94.16,-15.97,799,191.91,-15.8,63.15,101.44,3.7,21.0
2025-02-12 16:47:52.453,94.74,-16.9,749,184.94,-17.02,65.38,99.26,3.6,20.9
2025-02-12 16:47:52.553,92.15,-18.17,706,186.18,-17.88,70.84,98.08,3.54,20.7
2025-02-12 16:47:52.653,94.04,-18.73,669,186.91,-18.9,73.61,94.1,3.53,20.6
2025-02-12 16:47:52.753,94.07,-19.36,659,185.52,-19.42,77.78,93.38,3.52,21.3
2025-02-12 16:47:52.853,92.75,-19.91,611,184.15,-20.07,79.61,90.0,3.44,20.9
2025-02-12 16:47:52.953,95.4,-19.92,573,185.22,-19.65,81.33,86.83,3.52,21.1
2025-02-12 16:47:53.053,94.47,-19.96,550,184.32,-20.05,85.64,85.13,3.5,21.0
2025-02-12 16:47:53.153,95.46,-20.16,521,180.37,-19.54,87.52,80.32,3.46,20.9
2025-02-12 16:47:53.253,93.35,-19.3,491,177.25,-19.36,91.77,77.29,3.35,21.0
2025-02-12 16:47:53.353,95.82,-19.35,446,174.38,-19.31,93.64,74.14,3.32,20.7
2025-02-12 16:47:53.453,94.14,-18.21,424,175.31,-18.66,98.19,71.44,3.35,20.6
2025-02-12 16:47:53.553,93.88,-17.73,396,173.54,-17.71,99.22,66.74,3.3,20.3
2025-02-12 16:47:53.653,93.68,-16.75,366,170.01,-16.87,103.3,64.88,3.22,20.8
2025-02-12 16:47:53.753,94.69,-15.35,345,171.41,-15.68,106.03,61.55,3.27,20.5
2025-02-12 16:47:53.853,95.9,-13.84,306,164.43,-13.9,107.86,58.02,3.27,20.3
2025-02-12 16:47:53.953,92.76,-12.52,290,161.96,-12.43,107.2,54.32,3.12,20.7
2025-02-12 16:47:54.053,92.95,-10.82,259,164.36,-11.09,109.55,51.05,3.09,20.6
2025-02-12 16:47:54.153,93.25,-8.96,239,163.18,-9.2,113.38,47.81,3.06,20.2
2025-02-12 16:47:54.253,95.79,-7.26,220,158.43,-7.12,112.14,44.11,3.15,20.0
2025-02-12 16:47:54.353,96.13,-5.06,194,157.2,-5.12,113.4,40.69,3.04,20.0
2025-02-12 16:47:54.453,94.07,-2.76,174,153.33,-2.83,117.61,37.03,3.07,20.3
2025-02-12 16:47:54.553,96.6,-0.42,153,151.32,-0.43,119.29,32.73,2.97,20.4
2025-02-12 16:47:54.653,96.08,2.11,138,147.25,2.05,117.64,29.47,3.02,20.4
2025-02-12 16:47:54.753,95.54,4.78,120,141.82,4.66,116.98,26.67,2.99,19.9
2025-02-12 16:47:54.853,95.44,7.33,101,138.77,7.31,117.33,23.41,2.87,20.0
2025-02-12 16:47:54.953,96.71,10.26,87,139.16,10.16,118.51,19.68,2.89,19.7
2025-02-12 16:47:55.053,94.66,13.02,74,134.47,13.05,121.93,16.9,2.84,20.2
2025-02-12 16:47:55.153,94.57,16.47,62,132.51,16.07,120.85,13.84,2.84,20.1
2025-02-12 16:47:55.253,93.79,19.79,50,124.84,19.62,118.91,10.68,2.82,20.4
2025-02-12 16:47:55.353,93.81,22.51,39,123.84,22.59,120.71,7.92,2.7,20.2
2025-02-12 16:47:55.453,93.11,25.98,30,117.7,25.93,118.6,5.06,2.75,20.1
2025-02-12 16:47:55.553,94.15,28.8,22,116.19,28.91,116.38,2.52,2.74,19.9
2025-02-12 16:47:55.653,95.34,32.84,16,112.74,32.62,115.44,-0.01,2.63,20.1
2025-02-12 16:47:55.753,96.25,36.43,10,107.18,36.59,114.44,-2.38,2.65,20.1
2025-02-12 16:47:55.853,93.34,39.75,6,105.56,39.63,114.64,-4.65,2.6,20.3
2025-02-12 16:47:55.953,96.25,42.24,2,100.96,42.91,112.93,-6.93,2.58,19.6
2025-02-12 16:47:56.053,96.37,47.23,1,97.6,46.66,112.17,-8.75,2.56,20.4
2025-02-12 16:47:56.153,93.18,50.38,0,93.56,50.51,111.55,-10.67,2.53,20.1
2025-02-12 16:47:56.253,96.66,54.43,1,92.79,53.14,109.37,-12.06,2.47,20.0
2025-02-12 16:47:56.353,93.75,57.58,2,87.53,56.86,107.86,-13.63,2.41,19.6
2025-02-12 16:47:56.453,94.25,59.54,6,85.88,60.33,105.95,-15.01,2.37,19.9
2025-02-12 16:47:56.553,95.64,63.46,10,80.45,62.97,101.97,-16.17,2.38,19.9
2025-02-12 16:47:56.653,95.95,66.76,15,76.11,67.09,101.2,-17.38,2.31,20.4
2025-02-12 16:47:56.753,94.03,69.53,23,72.27,71.33,96.85,-18.07,2.32,20.1
2025-02-12 16:47:56.853,95.76,74.53,30,69.99,74.2,93.05,-18.91,2.28,19.8
2025-02-12 16:47:56.953,94.77,78.29,39,67.92,77.42,90.57,-19.8,2.23,20.1
2025-02-12 16:47:57.053,95.55,81.3,50,64.43,81.64,90.85,-19.87,2.26,19.8
2025-02-12 16:47:57.153,96.25,85.15,61,59.33,83.63,86.45,-19.59,2.2,20.3
2025-02-12 16:47:57.253,94.14,85.84,73,57.35,88.33,82.44,-19.82,2.12,20.0
2025-02-12 16:47:57.353,93.37,90.51,86,52.86,89.14,79.94,-20.11,2.15,20.1
2025-02-12 16:47:57.453,93.24,91.3,103,49.32,91.22,76.9,-19.61,2.09,19.8
2025-02-12 16:47:57.553,96.7,95.23,121,46.87,96.4,74.66,-18.96,2.06,20.5
2025-02-12 16:47:57.653,95.17,98.06,134,43.39,98.8,68.86,-18.05,2.0,20.2
2025-02-12 16:47:57.753,94.95,100.65,153,40.33,99.04,65.75,-17.43,2.01,20.6
2025-02-12 16:47:57.853,95.65,103.45,174,38.23,103.34,63.97,-16.2,1.99,19.9
2025-02-12 16:47:57.953,94.38,104.53,192,35.5,106.53,58.91,-14.86,1.97,20.3
2025-02-12 16:47:58.053,93.76,105.05,220,32.57,106.53,55.54,-13.4,1.88,20.6
2025-02-12 16:47:58.153,96.09,108.95,235,30.1,109.87,52.64,-11.88,1.89,20.0
2025-02-12 16:47:58.253,96.3,109.62,259,27.25,110.32,50.03,-10.26,1.84,20.1
2025-02-12 16:47:58.353,94.23,113.3,286,24.99,114.37,45.95,-8.47,1.84,20.8
2025-02-12 16:47:58.453,95.54,115.67,308,22.34,114.91,41.82,-6.37,1.77,20.4
2025-02-12 16:47:58.553,94.99,113.27,338,20.52,117.15,38.74,-4.26,1.74,20.5
2025-02-12 16:47:58.653,95.88,118.01,361,18.32,117.68,35.99,-2.03,1.75,20.6
2025-02-12 16:47:58.753,92.95,117.54,388,16.0,117.15,31.57,0.4,1.68,20.1
2025-02-12 16:47:58.853,94.09,120.58,422,14.14,120.07,28.4,2.89,1.69,20.9
2025-02-12 16:47:58.953,93.86,119.92,454,12.16,116.71,24.94,5.52,1.62,21.0
2025-02-12 16:47:59.053,92.91,121.1,481,10.59,119.63,22.14,8.51,1.61,20.6
2025-02-12 16:47:59.153,93.94,119.12,523,8.99,120.31,18.79,11.35,1.58,21.0
2025-02-12 16:47:59.253,94.2,120.82,545,7.61,119.18,15.92,14.32,1.58,20.7
2025-02-12 16:47:59.353,95.69,120.45,572,6.34,119.66,12.91,17.08,1.49,20.9
2025-02-12 16:47:59.453,93.86,118.54,608,4.97,120.63,9.64,20.8,1.51,21.0
2025-02-12 16:47:59.553,93.6,118.25,649,3.9,118.97,7.08,23.77,1.46,20.7
2025-02-12 16:47:59.653,95.09,120.15,680,2.93,120.55,4.32,27.05,1.44,20.6
2025-02-12 16:47:59.753,92.72,118.91,726,2.19,118.98,1.66,30.4,1.41,21.4
2025-02-12 16:47:59.853,92.2,115.12,752,1.45,116.28,-0.83,33.5,1.4,20.9
2025-02-12 16:47:59.953,93.55,117.05,778,0.89,113.95,-3.18,36.57,1.34,21.5
2025-02-12 16:48:00.053,94.97,116.05,830,0.47,114.69,-5.46,39.87,1.3,21.5
2025-02-12 16:48:00.153,93.25,111.77,866,0.18,111.32,-7.49,44.73,1.31,21.5
2025-02-12 16:48:00.253,94.85,110.33,910,0.03,111.54,-9.39,46.72,1.27,21.1
2025-02-12 16:48:00.353,93.89,110.8,926,0.01,111.8,-11.32,51.27,1.26,21.7
2025-02-12 16:48:00.453,92.47,107.88,975,0.12,107.29,-12.88,53.95,1.21,21.7
2025-02-12 16:48:00.553,92.25,108.05,1007,0.36,107.1,-14.22,57.77,1.16,21.8
2025-02-12 16:48:00.653,94.36,102.76,1065,0.75,105.5,-15.51,61.45,1.14,21.3
2025-02-12 16:48:00.753,91.84,100.03,1075,1.26,101.55,-16.79,64.14,1.13,21.2
2025-02-12 16:48:00.853,93.76,98.16,1140,1.92,100.74,-17.44,69.16,1.1,22.1
2025-02-12 16:48:00.953,92.53,98.09,1180,2.73,98.44,-18.89,72.02,1.09,21.7
2025-02-12 16:48:01.053,93.96,95.55,1207,3.61,92.26,-19.47,76.26,1.08,21.9
2025-02-12 16:48:01.153,93.08,91.6,1273,4.63,92.56,-19.41,78.49,1.05,22.3
2025-02-12 16:48:01.253,91.63,86.52,1312,5.78,88.76,-19.54,82.33,1.0,21.7
2025-02-12 16:48:01.353,91.79,86.41,1329,7.23,85.0,-19.83,85.5,0.96,22.5
2025-02-12 16:48:01.453,94.28,82.73,1359,8.71,83.57,-20.05,88.93,0.96,21.9
2025-02-12 16:48:01.553,92.14,80.35,1433,9.95,78.75,-19.66,90.73,0.94,22.0
2025-02-12 16:48:01.653,92.02,74.37,1461,11.89,74.61,-19.12,95.22,0.92,22.6
2025-02-12 16:48:01.753,91.76,72.42,1490,13.32,73.76,-18.3,97.61,0.89,22.5
2025-02-12 16:48:01.853,92.26,69.93,1519,15.67,67.86,-17.82,100.01,0.85,22.2
2025-02-12 16:48:01.953,92.75,66.13,1537,17.7,66.15,-16.73,100.24,0.83,22.4
2025-02-12 16:48:02.053,92.77,62.35,1582,19.31,62.31,-15.75,104.24,0.82,22.7
2025-02-12 16:48:02.153,90.4,58.06,1636,21.52,59.03,-14.72,104.7,0.79,23.0
2025-02-12 16:48:02.253,91.78,55.68,1663,24.39,54.33,-13.19,107.28,0.75,22.8
2025-02-12 16:48:02.353,92.69,51.02,1708,27.03,51.98,-11.29,110.74,0.75,23.3
2025-02-12 16:48:02.453,92.21,47.28,1778,28.66,48.27,-9.66,110.9,0.73,22.7
2025-02-12 16:48:02.553,91.27,45.23,1790,32.09,45.3,-7.96,114.9,0.71,22.9
2025-02-12 16:48:02.653,92.6,41.52,1831,34.14,40.76,-5.68,115.39,0.67,23.1
2025-02-12 16:48:02.753,90.55,37.46,1857,36.83,37.67,-3.57,115.79,0.66,23.5
2025-02-12 16:48:02.853,92.83,34.73,1885,40.58,34.91,-1.25,118.99,0.64,23.9
2025-02-12 16:48:02.953,91.66,30.76,1927,42.66,30.87,1.21,119.12,0.61,24.0
2025-02-12 16:48:03.053,92.9,27.22,1947,45.57,27.69,3.74,119.27,0.6,23.6
2025-02-12 16:48:03.153,92.37,24.38,1949,49.61,24.5,6.56,120.9,0.58,24.1
2025-02-12 16:48:03.253,90.21,21.23,2037,51.36,20.66,9.27,120.26,0.55,24.0
2025-02-12 16:48:03.353,92.58,18.08,2049,56.36,17.49,12.24,118.58,0.54,24.3
2025-02-12 16:48:03.453,91.41,14.82,2082,58.03,14.67,15.54,120.02,0.51,24.0
2025-02-12 16:48:03.553,91.96,11.93,2068,63.15,11.7,18.33,118.93,0.5,24.1
2025-02-12 16:48:03.653,90.16,8.84,2168,66.07,9.03,21.35,117.47,0.48,23.9
2025-02-12 16:48:03.753,92.4,6.1,2169,69.88,6.12,24.89,118.9,0.45,24.3
2025-02-12 16:48:03.853,89.52,3.42,2174,73.7,3.31,28.23,117.55,0.43,24.3
2025-02-12 16:48:03.953,89.27,0.8,2257,77.35,0.82,31.37,119.22,0.43,25.2
2025-02-12 16:48:04.053,90.64,-1.65,2230,80.82,-1.63,34.72,116.94,0.41,24.5
2025-02-12 16:48:04.153,91.82,-3.87,2252,83.13,-3.96,38.48,115.74,0.39,25.0
2025-02-12 16:48:04.253,88.9,-6.09,2290,87.96,-6.21,42.06,114.8,0.37,25.3
2025-02-12 16:48:04.353,90.67,-7.98,2303,89.64,-8.3,44.68,113.99,0.36,24.9
2025-02-12 16:48:04.453,91.28,-9.95,2326,92.25,-10.17,47.92,111.11,0.34,25.6
2025-02-12 16:48:04.553,91.51,-11.64,2359,96.14,-11.83,52.56,108.14,0.33,25.4
2025-02-12 16:48:04.653,89.21,-13.33,2390,101.61,-13.21,56.81,106.71,0.3,25.9
2025-02-12 16:48:04.753,90.66,-14.66,2358,102.84,-14.8,59.69,107.05,0.29,25.3
2025-02-12 16:48:04.853,88.7,-16.11,2427,108.25,-15.86,62.12,101.29,0.28,25.4
2025-02-12 16:48:04.953,89.89,-17.13,2395,112.71,-16.98,67.29,102.39,0.27,25.7
2025-02-12 16:48:05.053,88.19,-17.95,2464,117.17,-17.7,70.39,98.95,0.25,26.1
2025-02-12 16:48:05.153,89.88,-18.8,2423,118.8,-18.95,72.4,94.08,0.23,25.8
2025-02-12 16:48:05.253,88.24,-19.24,2445,123.6,-19.01,74.96,93.0,0.23,25.8
2025-02-12 16:48:05.353,90.06,-19.97,2412,123.21,-19.86,78.98,91.42,0.21,27.0
2025-02-12 16:48:05.453,90.83,-19.68,2440,127.8,-19.83,83.01,87.77,0.2,26.4
2025-02-12 16:48:05.553,88.39,-20.03,2519,134.28,-19.8,86.59,83.46,0.19,27.3
2025-02-12 16:48:05.653,88.14,-20.18,2520,134.96,-20.12,87.9,79.76,0.18,26.9
2025-02-12 16:48:05.753,90.02,-19.26,2451,140.25,-19.43,92.19,77.3,0.16,27.5
2025-02-12 16:48:05.853,89.61,-18.8,2462,141.85,-18.97,93.65,76.06,0.15,27.0
2025-02-12 16:48:05.953,88.35,-18.73,2482,142.88,-18.3,97.72,71.82,0.14,27.3
2025-02-12 16:48:06.053,87.07,-17.27,2494,147.41,-17.78,100.04,67.3,0.13,27.1
2025-02-12 16:48:06.153,86.89,-16.49,2467,149.4,-16.85,103.98,63.99,0.12,28.0
2025-02-12 16:48:06.253,88.76,-15.23,2450,152.21,-15.4,104.53,62.01,0.11,27.3
2025-02-12 16:48:06.353,89.15,-14.04,2485,155.63,-13.97,107.39,56.69,0.1,27.7
2025-02-12 16:48:06.453,88.9,-12.5,2458,158.66,-12.73,108.69,54.49,0.09,28.5
2025-02-12 16:48:06.553,88.73,-10.86,2473,164.96,-11.03,108.87,49.58,0.09,28.6
2025-02-12 16:48:06.653,87.5,-9.17,2448,166.84,-9.21,112.49,46.29,0.08,27.9
2025-02-12 16:48:06.753,87.46,-7.21,2437,167.92,-7.25,113.51,44.11,0.07,28.4
2025-02-12 16:48:06.853,89.47,-5.12,2436,165.6,-5.0,113.87,39.94,0.06,28.5
2025-02-12 16:48:06.953,88.12,-2.85,2509,170.2,-2.81,114.18,36.87,0.06,28.5
2025-02-12 16:48:07.053,87.22,-0.42,2412,175.44,-0.43,117.47,32.92,0.05,28.7
2025-02-12 16:48:07.153,89.05,2.06,2446,172.58,2.04,118.76,29.91,0.04,28.6
2025-02-12 16:48:07.253,88.58,4.79,2418,176.85,4.78,118.6,26.59,0.04,28.8
2025-02-12 16:48:07.353,86.23,7.3,2395,182.34,7.38,118.0,23.1,0.03,29.1
2025-02-12 16:48:07.453,85.85,10.44,2410,180.4,10.35,118.24,20.28,0.03,29.5
2025-02-12 16:48:07.553,87.77,13.32,2367,185.08,13.38,117.71,17.0,0.02,29.6
2025-02-12 16:48:07.653,88.12,16.24,2371,183.82,16.34,119.22,13.97,0.02,29.7
2025-02-12 16:48:07.753,87.72,19.31,2355,187.54,19.49,120.9,10.68,0.02,30.5
2025-02-12 16:48:07.853,88.54,22.6,2309,186.67,22.53,119.33,7.79,0.01,30.6
2025-02-12 16:48:07.953,85.37,25.66,2264,183.63,26.06,118.24,5.12,0.01,31.0
2025-02-12 16:48:08.053,87.62,29.4,2268,186.12,29.28,119.52,2.54,0.01,30.7
2025-02-12 16:48:08.153,87.58,32.71,2236,190.97,32.17,118.56,-0.01,0.0,30.8
2025-02-12 16:48:08.253,85.23,36.01,2200,190.94,36.06,116.0,-2.45,0.0,31.3
2025-02-12 16:48:08.353,86.93,39.18,2226,190.61,39.28,115.98,-4.66,0.0,31.5
2025-02-12 16:48:08.453,86.23,42.41,2190,186.62,43.47,113.03,-6.7,0.0,31.6
2025-02-12 16:48:08.553,87.68,46.62,2202,189.81,47.11,114.47,-8.71,0.0,31.4
2025-02-12 16:48:08.653,87.18,50.75,2098,189.13,50.57,111.31,-10.82,0.0,31.7
2025-02-12 16:48:08.753,85.7,54.04,2071,189.25,53.18,108.04,-12.1,0.0,32.0
2025-02-12 16:48:08.853,86.74,56.76,2056,192.68,57.61,104.77,-13.68,0.0,31.7
2025-02-12 16:48:08.953,85.92,61.23,2084,189.61,59.72,106.38,-15.26,0.0,32.8
2025-02-12 16:48:09.053,86.72,64.85,2015,189.31,63.54,100.7,-16.4,0.0,32.2
2025-02-12 16:48:09.153,86.14,67.68,2004,190.79,68.17,98.45,-17.22,0.0,32.9
2025-02-12 16:48:09.253,86.27,70.53,1948,186.68,72.06,97.96,-18.03,0.01,32.9
2025-02-12 16:48:09.353,85.18,74.82,1922,184.45,73.67,93.41,-19.34,0.01,32.5
2025-02-12 16:48:09.453,87.14,78.22,1852,188.72,78.34,91.75,-19.54,0.01,33.7
2025-02-12 16:48:09.553,84.3,81.45,1835,186.45,79.89,87.68,-19.45,0.02,32.9
2025-02-12 16:48:09.653,86.72,84.81,1791,186.36,83.66,85.93,-20.29,0.02,33.7
2025-02-12 16:48:09.753,84.82,85.49,1779,183.03,87.32,83.65,-20.33,0.02,34.0
2025-02-12 16:48:09.853,84.54,88.09,1760,177.24,91.22,81.54,-19.57,0.03,33.9
2025-02-12 16:48:09.953,85.62,94.24,1708,179.61,93.08,77.26,-19.58,0.03,34.0
